5.23909e+06 1.96369e+06 2.76332e+06 1.06989e+06 1.38358e+06 532528 1.0069 1.52941 4.99877 8.11111 27351.9 13602.9
-7.57398 11.897 -3.20974 1.09808 0.976027 -2.91904
16.702 -7.5363 -10.4143 0.903864 0.487214 0.579398
7.12523 3.43058 -12.1313 0.578916 0.168879 0.581467
-9.24078 11.4028 -0.861476 -0.668714 -0.10091 0.591523
-4.03392 -14.0498 19.2249 -0.620565 -0.191228 1.01507
-2.37987 -4.54417 7.9929 -0.691544 -0.739979 0.751885
