306 6 6
403 200 101 1 12 1000 0.00110273 0.000546229 0.000569346 0.00160719 0.000827689 0.000798425
403 200 101 1 14 1000 0.00127824 0.000446565 0.000974774 0.00176175 0.000882305 0.00160286
403 200 101 1 16 1000 0.00100551 0.000511309 0.000848572 0.00166369 0.00160509 0.00160852
27009014 13500002 6754507 3 1 1500 252.71 253.196 250.769 251.48 252.207 227.531
27009014 13500002 6754507 3 2 1500 132.082 135.481 142.415 228.624 253.232 252.719
27009014 13500002 6754507 3 4 1500 74.1919 72.5441 94.3629 226.91 240.174 204.538
27009014 13500002 6754507 3 6 1500 49.1839 50.2612 93.815 227.185 253.03 253.103
27009014 13500002 6754507 3 8 1500 40.2708 50.0922 51.0181 184.782 205.829 205.631
27009014 13500002 6754507 3 10 1500 31.2234 49.2405 48.0797 227.03 252.404 248.235
27009014 13500002 6754507 3 12 1500 29.0937 41.3372 41.2792 194.835 215.94 215.423
27009014 13500002 6754507 3 14 1500 23.2486 47.7512 48.989 227.5 251.369 232.64
27009014 13500002 6754507 3 16 1500 20.7843 44.5916 44.7597 211.294 234.092 237.592
11524808 5760000 2882404 3 1 1200 79.5254 79.3009 79.2935 79.2927 79.2786 79.2981
11524808 5760000 2882404 3 2 1200 41.6572 44.7971 40.5081 68.4617 68.6037 68.6863
11524808 5760000 2882404 3 4 1200 22.5839 28.3298 28.5343 80.8258 80.5236 81.156
11524808 5760000 2882404 3 6 1200 16.04 20.1273 37.7442 81.818 81.4215 81.496
11524808 5760000 2882404 3 8 1200 12.8872 20.4485 29.5977 82.4412 82.5587 82.4912
11524808 5760000 2882404 3 10 1200 10.25 20.0552 19.8522 76.7825 71.5632 71.6063
11524808 5760000 2882404 3 12 1200 8.58205 20.0215 20.1798 82.6019 82.5625 80.614
11524808 5760000 2882404 3 14 1200 8.05758 11.8983 23.3517 82.9122 82.4383 81.9871
11524808 5760000 2882404 3 16 1200 6.56156 10.4471 19.5598 83.3331 83.0938 83.4965
1001004 500000 250502 2 1 500 2.80244 2.5776 2.57528 2.57544 2.575 2.57452
1001004 500000 250502 2 2 500 1.47369 1.39156 1.38502 2.5961 2.86772 2.5973
1001004 500000 250502 2 4 500 0.997418 0.751716 1.4838 2.74593 2.9277 2.96314
1001004 500000 250502 2 6 500 0.629919 0.77243 1.46132 2.81739 2.87014 2.83293
1001004 500000 250502 2 8 500 0.567272 1.50547 1.70556 2.94977 2.8603 2.79301
1001004 500000 250502 2 10 500 0.37828 0.83956 1.66651 2.9584 2.89045 2.89202
1001004 500000 250502 2 12 500 0.352669 0.846792 1.61613 3.06846 3.04794 3.10071
1001004 500000 250502 2 14 500 0.2944 0.848744 1.73541 2.99311 3.20308 3.07511
1001004 500000 250502 2 16 500 0.298518 0.875817 1.68104 3.07718 3.15921 3.1667
4861804 3240000 1620902 2 1 900 26.8862 26.5175 26.5191 26.5755 26.5873 26.592
4861804 3240000 1620902 2 2 900 14.0045 14.8705 15.7993 26.6996 26.5988 27.1088
4861804 3240000 1620902 2 4 900 8.35456 8.54377 16.4677 27.3907 27.5182 27.5738
4861804 3240000 1620902 2 6 900 5.30985 8.75781 8.75248 27.5472 27.4683 27.4188
4861804 3240000 1620902 2 8 900 4.14697 4.57061 8.796 26.8526 27.9859 27.9336
4861804 3240000 1620902 2 10 900 3.67649 4.61124 8.83813 28.4645 28.2976 28.3154
4861804 3240000 1620902 2 12 900 2.80976 4.52041 8.52934 27.0713 27.0008 28.3307
4861804 3240000 1620902 2 14 900 2.71993 8.68426 7.76763 24.3276 24.2177 23.6914
4861804 3240000 1620902 2 16 900 2.78805 8.77546 8.89868 28.5232 28.6212 29.017
40204 20000 10102 2 1 100 0.0342776 0.0290829 0.0258964 0.0231821 0.021311 0.0204233
40204 20000 10102 2 2 100 0.0196637 0.0331436 0.0286467 0.0250849 0.0227597 0.0209485
40204 20000 10102 2 4 100 0.0108976 0.0342047 0.0293025 0.0255482 0.0232089 0.0212065
40204 20000 10102 2 6 100 0.00979727 0.0340007 0.0286909 0.0257408 0.0228721 0.0213853
40204 20000 10102 2 8 100 0.00557997 0.0356045 0.0297425 0.0264147 0.0237553 0.0217648
40204 20000 10102 2 10 100 0.0100531 0.0342683 0.0274042 0.0257661 0.0232265 0.0213934
40204 20000 10102 2 12 100 0.00554484 0.0347917 0.0310279 0.0268337 0.0240485 0.0214015
40204 20000 10102 2 14 100 0.00554547 0.0354706 0.0297151 0.0247029 0.0235169 0.0216771
40204 20000 10102 2 16 100 0.00556062 0.0358384 0.0255565 0.0267074 0.023905 0.0218848
12004008 8000000 4002004 3 1 1000 70.4683 70.2811 70.2933 70.2278 70.251 70.2799
12004008 8000000 4002004 3 2 1000 37.2162 37.9964 37.9841 71.2677 70.716 60.7357
12004008 8000000 4002004 3 4 1000 20.0923 20.5576 34.952 72.3309 71.7706 71.7016
12004008 8000000 4002004 3 6 1000 16.7493 21.1315 40.1952 72.8797 72.4884 72.8377
12004008 8000000 4002004 3 8 1000 12.9563 23.2018 21.37 74.259 73.9982 74.1938
12004008 8000000 4002004 3 10 1000 10.4157 11.2052 21.3521 70.8461 70.5774 73.5415
12004008 8000000 4002004 3 12 1000 8.16748 11.0344 20.9434 72.7652 71.2611 71.283
12004008 8000000 4002004 3 14 1000 6.62005 10.7425 21.3446 73.2592 73.4242 74.0455
12004008 8000000 4002004 3 16 1000 6.64783 20.8945 20.9383 74.0383 73.9478 73.7972
60204 40000 20102 2 1 100 0.0555367 0.0430281 0.0363094 0.0329805 0.032776 0.0327706
60204 40000 20102 2 2 100 0.0311203 0.0482857 0.0390555 0.0339553 0.0325486 0.032574
60204 40000 20102 2 4 100 0.0166692 0.050791 0.040872 0.0351832 0.0328166 0.0328021
60204 40000 20102 2 6 100 0.0158982 0.0497542 0.0409056 0.0345629 0.0326894 0.0328406
60204 40000 20102 2 8 100 0.0126645 0.0536132 0.0391905 0.0360438 0.0326928 0.0327301
60204 40000 20102 2 10 100 0.00875719 0.0521557 0.0410285 0.0347992 0.033147 0.0329859
60204 40000 20102 2 12 100 0.0161092 0.0501104 0.039951 0.0348321 0.0326801 0.0328555
60204 40000 20102 2 14 100 0.00874134 0.053896 0.0420375 0.0314217 0.032948 0.032777
60204 40000 20102 2 16 100 0.00879812 0.0541549 0.0405128 0.0363235 0.0329719 0.0329128
4004004 2002000 1002002 2 1 1000 22.9434 22.7485 22.7447 22.7396 22.7309 22.7381
4004004 2002000 1002002 2 2 1000 12.0843 12.2817 12.2774 22.978 23.205 23.2243
4004004 2002000 1002002 2 4 1000 6.64158 6.79419 10.7446 20.1266 20.1662 20.2928
4004004 2002000 1002002 2 6 1000 5.5911 7.06668 13.4289 24.0721 24.1856 24.0414
4004004 2002000 1002002 2 8 1000 4.32624 3.72671 11.973 24.423 24.3963 24.4242
4004004 2002000 1002002 2 10 1000 2.88422 6.98161 7.14907 24.5917 24.5619 23.2782
4004004 2002000 1002002 2 12 1000 2.90099 5.13092 7.13866 24.6245 24.6348 24.4642
4004004 2002000 1002002 2 14 1000 2.216 6.79927 7.1833 24.4444 24.1603 23.7457
4004004 2002000 1002002 2 16 1000 2.22406 7.23833 12.4309 24.9853 24.9933 25.0794
1001006 500000 250503 2 1 500 1.47837 1.29682 1.28514 1.28343 1.28296 1.28311
1001006 500000 250503 2 2 500 0.797529 0.695133 0.689514 1.29382 1.29293 1.29302
1001006 500000 250503 2 4 500 0.54216 0.417672 0.741067 1.37838 1.37836 1.37788
1001006 500000 250503 2 6 500 0.328725 0.822146 0.909451 1.44759 1.58617 1.59552
1001006 500000 250503 2 8 500 0.28186 0.437384 0.810995 1.49895 1.57555 1.50048
1001006 500000 250503 2 10 500 0.200112 0.439575 0.818579 1.50885 1.62574 1.61496
1001006 500000 250503 2 12 500 0.19662 0.467313 0.828145 1.42165 1.37595 1.38141
1001006 500000 250503 2 14 500 0.157045 0.459528 0.834065 1.53832 1.62489 1.59953
1001006 500000 250503 2 16 500 0.160114 0.444948 0.827547 1.54316 1.54299 1.59073
4002004 2000000 1001002 2 1 1000 23.0019 22.8154 22.8092 20.3615 19.4988 19.4982
4002004 2000000 1001002 2 2 1000 12.1874 12.2892 12.2822 23.018 23.0048 23.2226
4002004 2000000 1001002 2 4 1000 6.62903 6.65813 6.75506 23.6357 23.7018 23.8818
4002004 2000000 1001002 2 6 1000 5.59743 7.08035 7.0621 24.01 24.0609 24.2151
4002004 2000000 1001002 2 8 1000 4.33261 7.27232 12.2173 24.5603 24.5105 24.5325
4002004 2000000 1001002 2 10 1000 2.90844 7.02556 7.16586 24.6666 24.5444 24.6839
4002004 2000000 1001002 2 12 1000 2.76439 6.7071 7.13395 24.5743 23.5284 23.5407
4002004 2000000 1001002 2 14 1000 2.21024 5.25547 7.11156 24.2487 24.1914 24.0174
4002004 2000000 1001002 2 16 1000 2.21608 5.45033 7.19079 25.1004 25.2024 25.1459
144012 72002 36006 2 1 12000 4.95609 4.95618 4.93876 4.8073 4.885 4.85733
144012 72002 36006 2 2 12000 2.7877 2.65554 2.62109 2.69289 2.72425 4.90349
144012 72002 36006 2 4 12000 1.57343 1.44592 1.43132 1.77533 1.77431 5.22098
144012 72002 36006 2 6 12000 1.15492 1.03383 1.02669 1.28592 1.99515 5.50068
144012 72002 36006 2 8 12000 0.874482 0.803355 0.805422 1.35856 2.05953 5.69744
144012 72002 36006 2 10 12000 0.90636 0.633632 0.788101 1.3064 1.42663 5.96864
144012 72002 36006 2 12 12000 0.722205 0.54856 0.531138 1.36944 1.46789 5.0976
144012 72002 36006 2 14 12000 0.752797 0.571617 0.532649 1.4317 1.43219 5.91638
144012 72002 36006 2 16 12000 0.652438 0.426176 0.478713 1.41572 2.65257 5.94743
168006 84000 42003 3 1 14000 7.51677 7.51653 7.49705 7.35665 7.43592 7.35006
168006 84000 42003 3 2 14000 4.01766 3.95625 3.9065 4.25266 4.22448 7.02294
168006 84000 42003 3 4 14000 2.29581 2.12717 2.43128 2.30438 3.01614 7.2025
168006 84000 42003 3 6 14000 1.59841 1.78919 1.5315 1.65881 3.41402 8.01434
168006 84000 42003 3 8 14000 1.40975 1.32432 1.33464 1.69266 3.35577 8.13515
168006 84000 42003 3 10 14000 1.09125 0.990589 1.00064 1.63743 3.42734 7.62147
168006 84000 42003 3 12 14000 1.17492 0.767235 0.932255 1.61517 1.80333 7.9589
168006 84000 42003 3 14 14000 1.01747 0.661637 0.673601 1.678 3.49296 7.95778
168006 84000 42003 3 16 14000 0.915239 0.671247 0.731413 1.70509 1.77566 8.39018
4002 2000 1001 1 1 1000 0.0200185 0.0184042 0.0170664 0.0160319 0.0151938 0.0151414
4002 2000 1001 1 2 1000 0.0108338 0.0103464 0.00998535 0.0174613 0.0162741 0.0153708
4002 2000 1001 1 4 1000 0.00591716 0.00575506 0.0092201 0.0200042 0.0190525 0.0185209
4002 2000 1001 1 6 1000 0.00382954 0.00564192 0.00540327 0.0191913 0.0156604 0.0168091
4002 2000 1001 1 8 1000 0.00370047 0.0029325 0.0110233 0.0193379 0.0156772 0.0167839
4002 2000 1001 1 10 1000 0.00286265 0.00557089 0.00543163 0.0190431 0.015054 0.0167622
4002 2000 1001 1 12 1000 0.00261102 0.0054655 0.00582469 0.0189999 0.0188775 0.0150628
4002 2000 1001 1 14 1000 0.00226167 0.0048444 0.00995965 0.0191172 0.0155442 0.0167785
4002 2000 1001 1 16 1000 0.00233766 0.00318015 0.00957824 0.0190602 0.0177749 0.0164691
216010 144000 72005 2 1 12000 7.15649 7.15707 7.08086 7.06215 7.03103 7.0926
216010 144000 72005 2 2 12000 3.86573 3.85591 3.80648 3.97884 3.92585 7.16618
216010 144000 72005 2 4 12000 2.18728 2.09126 2.09288 2.58446 3.64825 7.46432
216010 144000 72005 2 6 12000 1.59957 1.51892 1.50636 1.86446 1.96026 7.8477
216010 144000 72005 2 8 12000 1.23064 1.16153 1.1578 1.96225 2.83397 8.20475
216010 144000 72005 2 10 12000 1.21912 1.00249 1.15012 1.90629 2.01695 7.4846
216010 144000 72005 2 12 12000 0.978029 0.775432 0.865175 1.93212 1.96653 8.18456
216010 144000 72005 2 14 12000 1.0367 0.773797 0.766799 2.00625 2.02316 8.17376
216010 144000 72005 2 16 12000 0.771382 0.691903 0.586274 1.93654 2.18819 8.44897
402 200 101 1 1 100 0.000631854 0.000394603 0.00037407 0.000388038 0.000375816 0.00036981
402 200 101 1 2 100 0.0005104 0.000359194 0.000304158 0.000339848 0.00029913 0.000291029
402 200 101 1 4 100 0.000398374 0.000382521 0.000369181 0.000362407 0.000341594 0.000345226
402 200 101 1 6 100 0.000382101 0.000377632 0.000366178 0.000380426 0.000357447 0.000367715
402 200 101 1 8 100 0.00032553 0.00021092 0.000394185 0.000194229 0.000382031 0.00022426
402 200 101 1 10 100 0.000263302 0.000410248 0.000394952 0.000385594 0.000399352 0.000414578
402 200 101 1 12 100 0.0002552 0.000375606 0.000393975 0.000348508 0.00038287 0.000383638
402 200 101 1 14 100 0.000276292 0.000392508 0.000346622 0.000393905 0.000406755 0.000342362
402 200 101 1 16 100 0.000270635 0.000409619 0.000399841 0.000408642 0.000395232 0.00040501
324020 216000 108010 3 1 9000 8.05765 8.04783 8.04853 8.04165 7.96736 8.01285
324020 216000 108010 3 2 9000 4.32317 4.33123 4.52991 4.50517 4.79551 8.04226
324020 216000 108010 3 4 9000 2.44688 2.6322 2.41671 2.6337 3.57634 8.53784
324020 216000 108010 3 6 9000 1.76715 1.70452 1.70448 2.78106 2.95713 8.91438
324020 216000 108010 3 8 9000 1.43384 1.32689 1.69763 2.89756 2.9931 9.15532
324020 216000 108010 3 10 9000 1.20464 1.16802 1.1669 2.9647 3.0091 11.9395
324020 216000 108010 3 12 9000 1.01944 0.972371 0.899651 2.64306 2.92339 9.1842
324020 216000 108010 3 14 9000 0.917943 0.902958 0.901249 2.90008 2.94781 9.1861
324020 216000 108010 3 16 9000 0.757013 0.973836 0.882831 2.64108 2.96996 9.44865
80012 40010 20006 1 1 20000 4.90661 4.57815 4.62277 4.63868 4.48458 4.54608
80012 40010 20006 1 2 20000 2.74302 2.35947 2.47182 2.44643 2.4632 3.01613
80012 40010 20006 1 4 20000 1.5569 1.35826 1.36314 1.3494 1.37689 3.27321
80012 40010 20006 1 6 20000 1.14291 1.02692 1.14216 1.09625 1.46254 3.53916
80012 40010 20006 1 8 20000 0.879205 0.75273 0.909481 0.774234 1.45942 3.63682
80012 40010 20006 1 10 20000 0.873108 0.6695 0.609797 0.752737 1.53778 3.64702
80012 40010 20006 1 12 20000 0.800373 0.589649 0.543952 0.741435 1.57814 3.40933
80012 40010 20006 1 14 20000 0.866136 0.613248 0.443345 0.742307 1.53848 3.77226
80012 40010 20006 1 16 20000 0.809173 0.447771 0.453793 0.750881 1.485 3.65945
40002 20000 10001 1 1 10000 1.17771 1.1742 1.12707 1.18767 1.15554 1.12308
40002 20000 10001 1 2 10000 0.84487 0.606676 0.627906 0.625984 0.618278 1.14202
40002 20000 10001 1 4 10000 0.410801 0.402147 0.360199 0.348909 0.582911 1.22252
40002 20000 10001 1 6 10000 0.312686 0.29608 0.284957 0.370388 0.362928 1.38984
40002 20000 10001 1 8 10000 0.237562 0.231751 0.239491 0.386649 0.6774 1.46794
40002 20000 10001 1 10 10000 0.21546 0.214538 0.164182 0.404619 0.37562 1.36706
40002 20000 10001 1 12 10000 0.190131 0.151453 0.163842 0.205308 0.400312 1.81858
40002 20000 10001 1 14 10000 0.188116 0.123565 0.123578 0.439587 0.376036 1.43661
40002 20000 10001 1 16 10000 0.19838 0.123352 0.123321 0.385282 0.783376 2.07076
13002 11000 1001 1 1 1000 6.84625 6.60684 6.62122 6.58122 6.62043 6.63165
13002 11000 1001 1 2 1000 0.0624183 0.0700809 0.0748451 0.0733995 0.0673216 0.0658158
13002 11000 1001 1 4 1000 0.0447682 0.0473471 0.0434729 0.0889078 0.0727527 0.0722625
13002 11000 1001 1 6 1000 0.0407122 0.0381936 0.0462555 0.0778084 0.0867687 0.0871931
13002 11000 1001 1 8 1000 3.45179 3.38023 3.57552 3.78435 3.42159 3.67984
13002 11000 1001 1 10 1000 0.0626807 0.0528169 0.109204 0.103913 0.0868479 0.0872001
13002 11000 1001 1 12 1000 0.0555817 0.060261 0.0628919 0.122161 0.0871226 0.087049
13002 11000 1001 1 14 1000 4.54408 4.59451 4.57049 4.96843 4.98109 4.68322
13002 11000 1001 1 16 1000 0.0360014 0.0480343 0.0553892 0.0853889 0.0804318 0.0878913
130002 110000 10001 1 1 10000 6.78467 6.52406 6.51837 6.51769 6.51927 6.52229
130002 110000 10001 1 2 10000 3.75008 3.77884 3.56681 3.54782 3.56852 4.39471
130002 110000 10001 1 4 10000 2.48195 2.41591 2.23551 2.3594 2.32805 4.72348
130002 110000 10001 1 6 10000 1.74929 1.92113 1.82908 1.89747 2.22454 4.94466
130002 110000 10001 1 8 10000 1.39538 1.51434 1.5306 1.29955 2.32565 5.34614
130002 110000 10001 1 10 10000 1.78828 1.66042 1.52724 1.86314 3.03161 5.22338
130002 110000 10001 1 12 10000 1.58838 1.63116 1.56059 1.96454 2.9903 5.37133
130002 110000 10001 1 14 10000 1.33733 1.41522 1.33462 1.7873 2.66851 5.23384
130002 110000 10001 1 16 10000 1.28556 1.27638 1.3472 2.25415 2.87204 5.27211
130002 110000 10001 1 1 100000 65.0298 64.7973 64.7977 64.7969 64.795 64.7948
130002 110000 10001 1 2 100000 33.8193 33.551 33.7114 35.1748 36.4497 35.6548
130002 110000 10001 1 4 100000 19.6614 21.739 21.8937 24.72 25.5946 22.0955
130002 110000 10001 1 6 100000 16.2427 16.6314 16.0738 16.4138 18.8669 18.1285
130002 110000 10001 1 8 100000 14.31 14.1678 14.2037 14.2209 15.122 13.9685
130002 110000 10001 1 10 100000 16.984 17.7988 15.7101 16.3537 17.8887 19.9565
130002 110000 10001 1 12 100000 14.3844 16.0163 15.3596 16.4429 16.4241 20.688
130002 110000 10001 1 14 100000 13.4315 13.3566 13.7041 13.9426 14.2612 20.06
130002 110000 10001 1 16 100000 12.4055 12.38 12.4397 14.0515 13.9625 20.3868
2 2 0 0 1 7000 0.00112912 0.000995169 0.000946908 0.000904095 0.000903816 0.000844241
2 2 0 0 2 7000 0.000955638 0.000669638 0.000652038 0.000628222 0.000606991 0.000559708
2 2 0 0 4 7000 0.00101947 0.00064694 0.000634577 0.000594279 0.00059861 0.000658045
2 2 0 0 6 7000 0.000844032 0.00054553 0.000557403 0.000592324 0.000522972 0.0008712
2 2 0 0 8 7000 0.000983016 0.000567739 0.000633181 0.000602102 0.000799752 0.000864146
2 2 0 0 10 7000 0.00143098 0.000780337 0.000806667 0.000719016 0.000549372 0.000912756
2 2 0 0 12 7000 0.00155194 0.000764483 0.000733473 0.000583315 0.000742063 0.000873226
2 2 0 0 14 7000 0.0013494 0.000838235 0.000788438 0.0006732 0.000891035 0.000863728
2 2 0 0 16 7000 0.00158463 0.00087134 0.000811836 0.000630597 0.000933289 0.00089362
2 2 0 0 1 10000 0.00164658 0.00140109 0.00136833 0.00138202 0.00135799 0.00124031
2 2 0 0 2 10000 0.00106096 0.000858558 0.000939156 0.00087986 0.000825174 0.00113429
2 2 0 0 4 10000 0.00105614 0.000809251 0.000887543 0.000753168 0.000883074 0.00113359
2 2 0 0 6 10000 0.00113038 0.000832438 0.000791232 0.000839073 0.000866661 0.00121992
2 2 0 0 8 10000 0.00118123 0.000978477 0.00090647 0.000901511 0.000812115 0.00113304
2 2 0 0 10 10000 0.0012181 0.00108282 0.00106103 0.000823079 0.000989651 0.00123703
2 2 0 0 12 10000 0.00726671 0.00107996 0.00104664 0.0010384 0.000929657 0.00111718
2 2 0 0 14 10000 0.00143293 0.00109497 0.00107402 0.000831391 0.00102269 0.000810857
2 2 0 0 16 10000 0.00160656 0.00103009 0.00104133 0.000995308 0.000651479 0.00130247
2 2 0 0 1 100000 0.0124816 0.0103332 0.00972114 0.00916073 0.00882054 0.0087384
2 2 0 0 2 100000 0.00879393 0.00636198 0.00634285 0.00664728 0.00627377 0.0064453
2 2 0 0 4 100000 0.00693377 0.00658876 0.00639795 0.0062957 0.00600698 0.00615616
2 2 0 0 6 100000 0.00736916 0.00664184 0.00662954 0.0063756 0.0060808 0.00622691
2 2 0 0 8 100000 0.00502746 0.00452236 0.00445462 0.00460645 0.00441893 0.00472846
2 2 0 0 10 100000 0.00872367 0.00822709 0.0079119 0.00770992 0.00776041 0.00807735
2 2 0 0 12 100000 0.00938367 0.00882927 0.00877451 0.00843787 0.00858217 0.00793823
2 2 0 0 14 100000 0.00925802 0.00875887 0.00833535 0.00816305 0.00785288 0.0085133
2 2 0 0 16 100000 0.00985922 0.00910577 0.00887243 0.00881537 0.00849172 0.00913119
15 15 0 0 1 7000 0.00201597 0.00172592 0.00171055 0.00164923 0.00165957 0.00144641
15 15 0 0 2 7000 0.00200808 0.001763 0.00173814 0.00177159 0.0016463 0.00140116
15 15 0 0 4 7000 0.00134738 0.00125149 0.00118779 0.00121566 0.0012702 0.00144083
15 15 0 0 6 7000 0.00145214 0.00108498 0.00108883 0.0011718 0.00142211 0.00139382
15 15 0 0 8 7000 0.00513096 0.00139913 0.00140416 0.00127656 0.00157716 0.00141792
15 15 0 0 10 7000 0.00233975 0.00203769 0.0020152 0.00172585 0.00134242 0.00142811
15 15 0 0 12 7000 0.00239786 0.0018964 0.00180994 0.00186923 0.00110265 0.00140549
15 15 0 0 14 7000 0.00227969 0.00206877 0.00205166 0.00175197 0.00143999 0.00140556
15 15 0 0 16 7000 0.00262457 0.0019983 0.00198154 0.00178102 0.00122788 0.00147365
15 15 0 0 1 10000 0.00219916 0.00202191 0.00185058 0.00187747 0.00184402 0.00175951
15 15 0 0 2 10000 0.00241742 0.00228046 0.00219819 0.00218498 0.00202009 0.00200193
15 15 0 0 4 10000 0.00233654 0.00204963 0.00197825 0.00194752 0.00197253 0.00153071
15 15 0 0 6 10000 0.00171391 0.00148692 0.00154706 0.00153972 0.00180219 0.00206709
15 15 0 0 8 10000 0.00168045 0.00131749 0.00132412 0.00139061 0.00127677 0.00100648
15 15 0 0 10 10000 0.00221579 0.00248439 0.00249445 0.0017431 0.00234709 0.00101046
15 15 0 0 12 10000 0.00290658 0.00278534 0.0027317 0.00273617 0.00240205 0.00201583
15 15 0 0 14 10000 0.0030918 0.00279058 0.00280566 0.00198314 0.00230469 0.00202072
15 15 0 0 16 10000 0.00577329 0.00290596 0.00285714 0.00258259 0.00151067 0.00201429
15 15 0 0 1 10000 0.00222116 0.00201429 0.00198733 0.00196729 0.00199369 0.00172983
15 15 0 0 2 10000 0.00236664 0.00215956 0.00215831 0.00188313 0.00188327 0.00197204
15 15 0 0 4 10000 0.00199446 0.0018744 0.0018385 0.00184996 0.00204509 0.00196813
15 15 0 0 6 10000 0.00206779 0.00188299 0.00187426 0.00199069 0.00203685 0.00208853
15 15 0 0 8 10000 0.00156626 0.0012871 0.00131106 0.00141554 0.00154517 0.00196918
15 15 0 0 10 10000 0.00262554 0.00265069 0.00262114 0.00217318 0.00193055 0.00120246
15 15 0 0 12 10000 0.0034239 0.0027653 0.00267883 0.00300883 0.00205529 0.00202582
15 15 0 0 14 10000 0.00335071 0.00313511 0.00318378 0.00269636 0.00309523 0.00200235
15 15 0 0 16 10000 0.0032882 0.00284778 0.00280224 0.00233891 0.00283772 0.00203085
902 700 101 1 1 7000 0.0378513 0.0312694 0.0278778 0.0250222 0.024192 0.0241232
902 700 101 1 2 7000 0.0383671 0.0352112 0.0328665 0.0335365 0.0328561 0.0240688
902 700 101 1 4 7000 0.0267102 0.0229898 0.0212317 0.0224052 0.0306202 0.0252215
902 700 101 1 6 7000 0.01977 0.0175272 0.0166205 0.0286972 0.02315 0.0261089
902 700 101 1 8 7000 0.0168081 0.0160554 0.0149279 0.0153434 0.0254254 0.0279357
902 700 101 1 10 7000 0.0214715 0.0202397 0.0189456 0.0273538 0.0271817 0.0239954
902 700 101 1 12 7000 0.0203689 0.0187582 0.0189788 0.024811 0.0566526 0.0244322
902 700 101 1 14 7000 0.0213722 0.0208957 0.0211113 0.0292732 0.0261055 0.0240281
902 700 101 1 16 7000 0.0224962 0.0213255 0.0199092 0.0220035 0.0626702 0.0242484
902 700 101 1 1 10000 0.0585635 0.0445339 0.0376006 0.0344111 0.0343736 0.0343823
902 700 101 1 2 10000 0.063883 0.0532404 0.0441822 0.0352281 0.0260074 0.0341474
902 700 101 1 4 10000 0.026707 0.025075 0.0244762 0.0247882 0.0265467 0.0291237
