5.33921e+06 2.58782e+06 2.81825e+06 1.408e+06 1.41205e+06 701382 1.06752 1.65714 4.99877 8.11111
0.0622088 0.0626035 0.0628314 0.0690354 0.126549
0.363902 0.375439 0.367625 0.245307 0.4295
-0.104517 -0.122393 -0.125211 1.13501 0.887577
0.0620628 0.0821052 0.0860775 -0.354744 -0.529401
