315 6 4
12004008 8000000 4002004 3 10 1000 8.44746 10.377 16.0449 73.6154
12004008 8000000 4002004 3 12 1000 7.17772 7.27881 16.0927 72.7468
12004008 8000000 4002004 3 14 1000 6.09755 6.093 15.8539 73.9795
12004008 8000000 4002004 3 16 1000 5.60663 5.42281 16.1106 74.1438
6020206 4000000 2010103 3 1 100 2.67151 2.44832 2.4485 2.44844
6020206 4000000 2010103 3 2 100 1.52276 1.28783 1.28654 2.4676
6020206 4000000 2010103 3 4 100 0.924703 0.766132 0.817838 2.65583
6020206 4000000 2010103 3 6 100 0.688476 0.593955 0.584976 2.78277
6020206 4000000 2010103 3 8 100 0.562684 0.497117 0.605036 2.89037
6020206 4000000 2010103 3 10 100 0.430119 0.389255 0.608002 2.53035
6020206 4000000 2010103 3 12 100 0.336159 0.296202 0.579402 2.91909
6020206 4000000 2010103 3 14 100 0.312547 0.278203 0.61794 2.96949
6020206 4000000 2010103 3 16 100 0.274087 0.263024 0.62836 2.99642
4004004 2002000 1002002 2 1 1000 25.4232 25.2033 25.2089 25.2072
4004004 2002000 1002002 2 2 1000 14.7534 14.5591 14.5525 25.7396
4004004 2002000 1002002 2 4 1000 8.21524 10.0726 9.58078 26.5907
4004004 2002000 1002002 2 6 1000 5.96 5.84143 6.86824 26.6623
4004004 2002000 1002002 2 8 1000 4.67303 4.66562 6.93893 27.1046
4004004 2002000 1002002 2 10 1000 3.66903 3.54715 6.74009 26.2252
4004004 2002000 1002002 2 12 1000 3.11658 2.99095 6.39177 26.9292
4004004 2002000 1002002 2 14 1000 3.00206 3.04854 6.69414 27.528
4004004 2002000 1002002 2 16 1000 2.66178 2.88587 7.16695 28.0397
1001006 500000 250503 2 1 500 1.62397 1.39914 1.39796 1.39862
1001006 500000 250503 2 2 500 0.935346 0.747515 0.72401 1.47312
1001006 500000 250503 2 4 500 0.481211 0.430802 0.462021 1.50284
1001006 500000 250503 2 6 500 0.335952 0.308122 0.336279 1.58182
1001006 500000 250503 2 8 500 0.27837 0.243347 0.38183 1.6307
1001006 500000 250503 2 10 500 0.217257 0.203834 0.37288 1.64248
1001006 500000 250503 2 12 500 0.190775 0.181721 0.365298 1.551
1001006 500000 250503 2 14 500 0.168034 0.151092 0.369087 1.69359
1001006 500000 250503 2 16 500 0.149844 0.137701 0.365554 1.72645
4002004 2000000 1001002 2 1 1000 25.4645 25.4017 25.4024 25.41
4002004 2000000 1001002 2 2 1000 14.6919 14.6001 14.5903 25.5536
4002004 2000000 1001002 2 4 1000 8.2913 8.14185 9.55056 26.2262
4002004 2000000 1001002 2 6 1000 5.91717 5.81607 6.36159 22.004
4002004 2000000 1001002 2 8 1000 4.72018 4.63874 6.96403 26.9406
4002004 2000000 1001002 2 10 1000 3.70996 3.57305 3.56293 27.0479
4002004 2000000 1001002 2 12 1000 3.36664 3.70637 3.7302 27.1357
4002004 2000000 1001002 2 14 1000 3.01459 2.94518 6.64521 27.3313
4002004 2000000 1001002 2 16 1000 2.68313 2.73531 6.72652 28.052
144012 72002 36006 2 1 12000 4.95308 4.94955 4.92752 4.8093
144012 72002 36006 2 2 12000 2.82062 2.47648 2.47336 4.88288
144012 72002 36006 2 4 12000 1.58609 1.34506 1.61356 5.14096
144012 72002 36006 2 6 12000 1.13492 0.971549 1.32432 5.42373
144012 72002 36006 2 8 12000 0.864203 0.758467 1.19953 5.66405
144012 72002 36006 2 10 12000 0.860909 0.612821 1.4683 5.10563
144012 72002 36006 2 12 12000 0.790821 0.517336 1.41547 5.85465
144012 72002 36006 2 14 12000 0.697329 0.507005 1.41346 5.74634
144012 72002 36006 2 16 12000 0.531012 0.431953 1.31891 6.43564
168006 84000 42003 3 1 14000 7.67155 7.64915 7.67287 7.48097
168006 84000 42003 3 2 14000 4.08869 3.82415 3.71635 7.6102
168006 84000 42003 3 4 14000 2.29616 2.02647 2.39876 7.96862
168006 84000 42003 3 6 14000 1.61545 1.44284 1.73968 8.24467
168006 84000 42003 3 8 14000 1.42552 1.43863 2.06864 8.61415
168006 84000 42003 3 10 14000 1.14475 0.886798 1.75754 8.83015
168006 84000 42003 3 12 14000 1.10365 0.746701 1.97047 7.90075
168006 84000 42003 3 14 14000 1.05 0.670012 1.87053 8.79669
168006 84000 42003 3 16 14000 0.891124 0.567469 1.80805 9.05039
4002004 2000000 1001002 2 1 1000 11.2704 11.0701 11.0691 11.0693
4002004 2000000 1001002 2 2 1000 5.81908 5.60649 5.61228 11.1388
4002004 2000000 1001002 2 4 1000 3.24648 3.11917 3.68428 11.8615
4002004 2000000 1001002 2 6 1000 2.32914 2.24123 2.64605 12.0301
4002004 2000000 1001002 2 8 1000 1.8276 1.75521 2.7129 12.2958
4002004 2000000 1001002 2 10 1000 1.66641 1.44053 2.71622 12.5244
4002004 2000000 1001002 2 12 1000 1.22915 1.40303 2.68613 12.4962
4002004 2000000 1001002 2 14 1000 1.16172 0.995611 2.61527 12.4329
4002004 2000000 1001002 2 16 1000 0.963866 0.888573 2.81767 12.6343
216010 144000 72005 2 1 12000 7.14629 7.11904 7.06674 7.13797
216010 144000 72005 2 2 12000 3.91732 3.61856 3.55023 7.16178
216010 144000 72005 2 4 12000 2.33903 1.98193 2.35657 7.48413
216010 144000 72005 2 6 12000 1.56683 1.41535 1.67258 7.84637
216010 144000 72005 2 8 12000 1.2234 1.08282 1.73796 8.00101
216010 144000 72005 2 10 12000 1.19365 0.964484 1.978 8.16584
216010 144000 72005 2 12 12000 0.994291 0.801758 1.74658 7.99947
216010 144000 72005 2 14 12000 0.999983 0.678333 1.78431 8.29931
216010 144000 72005 2 16 12000 0.88053 0.647069 1.80008 8.41524
4002004 2000000 1001002 2 1 1000 11.2655 11.0692 11.0706 11.0693
4002004 2000000 1001002 2 2 1000 5.79727 5.6031 5.59958 11.1383
4002004 2000000 1001002 2 4 1000 3.25353 3.11806 3.69297 11.7997
4002004 2000000 1001002 2 6 1000 2.44167 2.24495 2.64465 12.0258
4002004 2000000 1001002 2 8 1000 1.83017 1.75578 2.71237 12.4703
4002004 2000000 1001002 2 10 1000 1.44218 1.48396 3.10663 11.336
4002004 2000000 1001002 2 12 1000 1.26416 1.46132 2.79352 11.4627
4002004 2000000 1001002 2 14 1000 1.06605 1.13152 2.74431 12.594
4002004 2000000 1001002 2 16 1000 1.01614 1.02487 3.15719 12.6631
324020 216000 108010 3 1 9000 7.95136 7.94218 7.93944 7.92069
324020 216000 108010 3 2 9000 4.34933 4.02261 4.00382 7.99727
324020 216000 108010 3 4 9000 2.44193 2.21277 2.63789 8.40587
324020 216000 108010 3 6 9000 1.72746 1.58915 1.89779 8.74564
324020 216000 108010 3 8 9000 1.35628 1.22942 1.94344 8.90918
324020 216000 108010 3 10 9000 1.12844 0.998265 1.9291 9.17978
324020 216000 108010 3 12 9000 1.01333 0.823224 2.02065 9.05978
324020 216000 108010 3 14 9000 0.853983 0.740913 2.02769 9.11382
324020 216000 108010 3 16 9000 0.791639 0.716138 1.95081 9.25496
80012 40010 20006 1 1 20000 4.90641 4.57975 4.6255 4.6383
80012 40010 20006 1 2 20000 2.70722 2.30084 2.29554 4.55349
80012 40010 20006 1 4 20000 1.57692 1.28166 1.49447 4.91068
80012 40010 20006 1 6 20000 1.13265 0.912173 1.10714 5.0088
80012 40010 20006 1 8 20000 0.87821 0.712931 1.10151 5.23583
80012 40010 20006 1 10 20000 0.877315 0.573837 1.47863 5.34684
80012 40010 20006 1 12 20000 1.15595 0.566168 1.52616 6.239
80012 40010 20006 1 14 20000 0.709544 0.429034 1.13677 7.25197
80012 40010 20006 1 16 20000 0.583737 0.406795 1.10557 6.1461
400204 200000 100102 2 1 1000 1.4395 1.15242 1.2017 1.15822
400204 200000 100102 2 2 1000 0.807633 0.594592 0.581733 1.16698
400204 200000 100102 2 4 1000 0.394728 0.372051 0.392075 1.25014
400204 200000 100102 2 6 1000 0.286873 0.261977 0.295563 1.40596
400204 200000 100102 2 8 1000 0.210038 0.192369 0.30286 1.45654
400204 200000 100102 2 10 1000 0.182396 0.159537 0.306275 1.56744
400204 200000 100102 2 12 1000 0.149842 0.14393 0.305447 1.41575
400204 200000 100102 2 14 1000 0.123685 0.11324 0.308045 1.49409
400204 200000 100102 2 16 1000 0.110119 0.0994305 0.307745 1.48853
91002 77000 7001 1 1 7000 1.80167 1.57079 1.57052 1.56704
91002 77000 7001 1 2 7000 1.12549 0.826165 0.857499 1.5855
91002 77000 7001 1 4 7000 0.748181 0.649008 0.607904 1.7128
91002 77000 7001 1 6 7000 0.437502 0.474909 0.539941 1.80553
91002 77000 7001 1 8 7000 0.472845 0.439378 0.525382 1.88771
91002 77000 7001 1 10 7000 0.450829 0.476141 0.624061 1.8901
91002 77000 7001 1 12 7000 0.490346 0.438304 0.595966 1.90448
91002 77000 7001 1 14 7000 0.404978 0.360552 0.789586 1.93032
91002 77000 7001 1 16 7000 0.367628 0.329704 0.55767 1.9389
130002 110000 10001 1 1 10000 3.43135 3.20453 3.20398 3.20481
130002 110000 10001 1 2 10000 2.05783 1.85859 1.81554 3.22739
130002 110000 10001 1 4 10000 1.25465 1.16113 1.20929 3.45911
130002 110000 10001 1 6 10000 0.975448 0.730255 0.903867 3.59005
130002 110000 10001 1 8 10000 0.857029 0.713683 0.963835 3.74041
130002 110000 10001 1 10 10000 0.902246 0.751938 1.21534 3.79733
130002 110000 10001 1 12 10000 0.843513 0.728229 1.33055 3.9031
130002 110000 10001 1 14 10000 0.724986 0.630051 0.968219 3.84011
130002 110000 10001 1 16 10000 0.672492 0.634065 1.22578 3.90542
130002 110000 10001 1 1 100000 32.2225 31.9961 32.0866 32.1591
130002 110000 10001 1 2 100000 17.0291 16.6149 16.6424 32.2164
130002 110000 10001 1 4 100000 10.3351 11.4146 11.6764 33.2215
130002 110000 10001 1 6 100000 7.70695 7.57453 8.48806 33.6323
130002 110000 10001 1 8 100000 7.09379 7.43931 9.99939 34.1831
130002 110000 10001 1 10 100000 8.56132 8.28519 15.7111 34.5327
130002 110000 10001 1 12 100000 7.38748 7.67622 12.3453 34.2513
130002 110000 10001 1 14 100000 6.52827 6.73536 19.9249 34.4601
130002 110000 10001 1 16 100000 6.08444 6.09592 11.655 34.9336
2 2 0 0 1 7000 0.00103945 0.000955289 0.00095494 0.00074821
2 2 0 0 2 7000 0.000871898 0.000773771 0.000741715 0.000837118
2 2 0 0 4 7000 0.000984482 0.000760431 0.000693874 0.000792559
2 2 0 0 6 7000 0.00103707 0.000672223 0.000487213 0.000863238
2 2 0 0 8 7000 0.000921696 0.000511308 0.000481765 0.00084941
2 2 0 0 10 7000 0.00112668 0.000666146 0.000558102 0.000660978
2 2 0 0 12 7000 0.00118262 0.000812254 0.000768603 0.000855276
2 2 0 0 14 7000 0.00665322 0.000895365 0.000842705 0.000934128
2 2 0 0 16 7000 0.00145011 0.000819308 0.000709727 0.000639747
2 2 0 0 1 10000 0.00142169 0.00126615 0.00127502 0.00112088
2 2 0 0 2 10000 0.00129409 0.00109958 0.00111355 0.0010963
2 2 0 0 4 10000 0.00104566 0.000714896 0.000697714 0.00121042
2 2 0 0 6 10000 0.00127956 0.000974426 0.000920159 0.00121768
2 2 0 0 8 10000 0.00142358 0.00092826 0.000888311 0.00119561
2 2 0 0 10 10000 0.00127509 0.000934127 0.000923232 0.00122998
2 2 0 0 12 10000 0.00198126 0.00117997 0.00112675 0.00124129
2 2 0 0 14 10000 0.0019214 0.00121503 0.0012077 0.00121845
2 2 0 0 16 10000 0.00190213 0.00119869 0.00114351 0.00123214
2 2 0 0 1 100000 0.0108332 0.0100824 0.00942194 0.00886007
2 2 0 0 2 100000 0.00932388 0.00889771 0.00837278 0.00915284
2 2 0 0 4 100000 0.00834471 0.00814601 0.0078084 0.00932982
2 2 0 0 6 100000 0.00583643 0.00588685 0.00588266 0.0103543
2 2 0 0 8 100000 0.00863741 0.00792014 0.00792573 0.00961107
2 2 0 0 10 100000 0.00927373 0.00873358 0.00794906 0.00948375
2 2 0 0 12 100000 0.00899297 0.00857546 0.00834031 0.0100086
2 2 0 0 14 100000 0.00950875 0.00905876 0.00885567 0.0110724
2 2 0 0 16 100000 0.00972659 0.0092648 0.00884086 0.00933191
15 15 0 0 1 7000 0.00182656 0.00156249 0.00153944 0.00143447
15 15 0 0 2 7000 0.00163415 0.00144027 0.00140577 0.00152596
15 15 0 0 4 7000 0.00190555 0.00158868 0.00157758 0.00142609
15 15 0 0 6 7000 0.00171279 0.00158002 0.00153574 0.00139669
15 15 0 0 8 7000 0.00199788 0.00152359 0.00154796 0.00140311
15 15 0 0 10 7000 0.00256094 0.0017783 0.00156829 0.0013985
15 15 0 0 12 7000 0.00923323 0.00207212 0.00225245 0.00143692
15 15 0 0 14 7000 0.00209775 0.00208448 0.00210055 0.00113346
15 15 0 0 16 7000 0.00228269 0.00203999 0.00217262 0.00151011
15 15 0 0 1 10000 0.00228884 0.00218247 0.00213847 0.00203085
15 15 0 0 2 10000 0.0028373 0.0026692 0.00251142 0.00199732
15 15 0 0 4 10000 0.00265949 0.00225322 0.0022681 0.00207184
15 15 0 0 6 10000 0.00236594 0.00217206 0.00218387 0.0019654
15 15 0 0 8 10000 0.00506126 0.00160516 0.0015905 0.00197357
15 15 0 0 10 10000 0.0032692 0.00264475 0.00231119 0.00198629
15 15 0 0 12 10000 0.00302692 0.00266912 0.00269734 0.00200954
15 15 0 0 14 10000 0.00291546 0.0026356 0.00268218 0.00197078
15 15 0 0 16 10000 0.00313553 0.00282061 0.00263895 0.00184611
15 15 0 0 1 10000 0.00240191 0.00231678 0.00217381 0.00201325
15 15 0 0 2 10000 0.00275189 0.00252085 0.00247427 0.00196624
15 15 0 0 4 10000 0.002288 0.00223758 0.00220503 0.00198175
15 15 0 0 6 10000 0.00196994 0.00159671 0.00157506 0.00211591
15 15 0 0 8 10000 0.0019742 0.00154238 0.00145284 0.00199823
15 15 0 0 10 10000 0.00281705 0.00250709 0.00264105 0.00196547
15 15 0 0 12 10000 0.00273631 0.00263015 0.00264601 0.00200829
15 15 0 0 14 10000 0.00321368 0.00293438 0.00303104 0.00201793
15 15 0 0 16 10000 0.00295079 0.00283388 0.00278778 0.00214099
902 700 101 1 1 7000 0.0448943 0.035265 0.0301499 0.026883
902 700 101 1 2 7000 0.0429394 0.0369547 0.0332684 0.0260627
902 700 101 1 4 7000 0.0227907 0.0211472 0.0244843 0.0308385
902 700 101 1 6 7000 0.0171917 0.0168024 0.0193284 0.0330499
902 700 101 1 8 7000 0.0203237 0.0177977 0.0222255 0.0317732
902 700 101 1 10 7000 0.0243331 0.0194271 0.0252184 0.0316618
902 700 101 1 12 7000 0.0232582 0.0215342 0.0271127 0.0296075
902 700 101 1 14 7000 0.0226348 0.0213591 0.0277143 0.0310012
902 700 101 1 16 7000 0.0206596 0.0196336 0.0249866 0.0319492
902 700 101 1 1 10000 0.0582395 0.0449582 0.0377758 0.0351905
902 700 101 1 2 10000 0.0645055 0.0550607 0.0490883 0.0352372
902 700 101 1 4 10000 0.0380713 0.0324 0.0334092 0.0384117
902 700 101 1 6 10000 0.0279575 0.0243124 0.02478 0.0418564
902 700 101 1 8 10000 0.0235282 0.0200611 0.0222951 0.0384528
902 700 101 1 10 10000 0.0319496 0.0285705 0.0321917 0.0397329
902 700 101 1 12 10000 0.0349971 0.0313001 0.0344928 0.0390067
902 700 101 1 14 10000 0.0300037 0.0275647 0.0323085 0.0398616
902 700 101 1 16 10000 0.0304567 0.0283866 0.0335738 0.0400349
902 700 101 1 1 100000 0.38892 0.351197 0.29024 0.283417
902 700 101 1 2 100000 0.477897 0.402492 0.331537 0.284018
902 700 101 1 4 100000 0.266917 0.245086 0.274658 0.295316
902 700 101 1 6 100000 0.198629 0.167884 0.201177 0.335532
902 700 101 1 8 100000 0.162371 0.119544 0.149137 0.350804
902 700 101 1 10 100000 0.23446 0.208549 0.279558 0.324754
902 700 101 1 12 100000 0.251368 0.246348 0.368494 0.327813
902 700 101 1 14 100000 0.236076 0.220177 0.250002 0.332927
902 700 101 1 16 100000 0.247474 0.222152 0.274888 0.325919
